ID,COU,RES,SITE,SITE_ID,PLOT,GRAZ,DVS,DSS,STY,TAXOUSDA,TAXNWRB,STE,SDE,VEG,ELE-ALOS30,ELE EGM96,BIOME,DIST_EQUATOR,Lat_decimal,Long_decimal,NDVImean_S2,NDVI_Mean_L8,NDVI_Mean_SD_L8,NDVI_Mean_CV_L8,NDVI_Max_L8,NDVI_Max_SD_L8,NDVI_Max_CV_L8,NDVI_Mean_MODIS,NDVI_SD_Mean_MODIS,NDVI_CV_Mean_MODIS,NDVI_Max_MODIS,NDVI_Max_SD_MODIS,NDVI_Max_CV_MODIS,ASPECT-ALOS30,SLOPE-ALOS30,WP Distance,AMT,MDR,ISO,TSE,MAWM,MIWM,TAR,MTWEQ,MTDQ,MTWAQ,MTCQ,RAI,RAWM,RADM,RASE,RAWEQ,RADQ,RAWAQ,RACQ,MTMAX,MTMIN,AI,AI_v3,ARIDITY,ARIDITY v3
70,Botswana,"Thomas, Andrew",Xasape,20,4,0,2016/04/18,2016/04/18,,Psamments,Haplic Arenosols,Sand,,3,1113,1112,,24.3589,-24.35892,21.86228,0.127987873,0.24376732,0.030866537,0.12662295,0.442916234,0.065855123,0.148685277,0.229844101,0.037328379,0.162407382,0.376905,0.072694179,0.192871357,90,1.018,13373.1716,21.3,18,56.07,492.5621,36.2,4.1,32.1,25.6,14.6,26.3,14.6,328,68,1,87.3561,184,4,170,4,30.3,12.3,0.1232,0.1239,0.8768,0.8761
71,Brazil,"Conceicao, Abel",Barra,21,1,3,2017/08/18,2017/08/20,Quartzarenic Neosols of Quaternary period),Udox,Haplic Ferralsols,Sand,>100,3,450,449,,10.8504,-10.85045,-43.32825,0.135217791,0.208045514,0.024891006,0.119642117,0.273302337,0.001167386,0.00427141,0.461740257,0.029062518,0.06294127,0.58714,0.033618501,0.057258065,0,0.9274,844.8137,25.1,15.2,80.67,68.7717,34.6,15.8,18.8,25.8,24.1,25.9,24.1,882,153,0,87.7463,441,7,384,7,32.7,17.5,0.4857,0.488,0.5143,0.512
72,Brazil,"Conceicao, Abel",Barra,21,2,2,2017/08/19,2017/08/20,Quartzarenic Neosols of Quaternary period),Udults,Haplic Ferralsols,Sand,>100,3,448,447,,10.8615,-10.86147,-43.34457,0.116565239,0.263698629,0.031298144,0.118689065,0.333213776,0.010017857,0.030064354,0.475246897,0.030726106,0.064652934,0.66379,0.031693846,0.047746797,90,0.9443,1685.9497,25.1,14.9,81.2,67.0976,34.4,16,18.4,25.8,24.1,25.8,24.1,882,152,0,87.5033,439,7,384,7,32.5,17.6,0.4885,0.4907,0.5115,0.5093
73,Brazil,"Conceicao, Abel",Barra,21,3,1,2017/08/16,2017/08/20,Quartzarenic Neosols of Quaternary period),Udults,Haplic Ferralsols,Sand,>100,3,462,460,,10.841,-10.84101,-43.35452,0.170501403,0.246460867,0.01370941,0.055625097,0.325637301,0.00876898,0.026928673,0.460887391,0.02926708,0.063501585,0.639445,0.057772152,0.090347336,90,1.888,3096.1783,25,14.7,81.9,67.0976,34.1,16.1,18,25.7,24.1,25.7,24.1,891,155,0,88.0367,447,7,447,7,32.4,17.7,0.4958,0.4975,0.5042,0.5025
74,Brazil,"Conceicao, Abel",Casa Nova,22,1,3,2017/04/14,2017/04/19,Quartzarenic Neosols of Quaternary period),Udepts,Haplic Ferralsols,Sand,>100,3,444,440,,9.6273,-9.62727,-41.34035,0.094950261,0.184777953,0.016342976,0.088446567,0.266167531,0.020926599,0.078621907,0.383033468,0.045700938,0.119313173,0.53481,0.091096836,0.170334953,278,6.6206,903.6913,25.8,13.9,81.34,109.3048,34,16.9,17.1,26.5,24.2,26.8,24.2,526,111,0,96.2137,288,3,157,3,32.8,18.9,0.2698,0.2702,0.7302,0.7298
75,Brazil,"Conceicao, Abel",Casa Nova,22,2,2,2017/04/14,2017/04/19,Quartzarenic Neosols of Quaternary period),Udults,Haplic Ferralsols,Sand,>100,3,409,403,,9.6437,-9.64365,-41.33944,0.094407261,0.16781884,0.018748328,0.111717657,0.246525963,0.030708374,0.124564462,0.37451166,0.05131317,0.137013545,0.562405,0.094871839,0.168689536,199,2.9346,1156.0419,25.9,13.6,81.1,107.5793,33.9,17.1,16.8,26.6,24.3,26.8,24.3,528,111,0,96.2973,291,3,157,3,32.7,19.1,0.2727,0.2731,0.7273,0.7269
76,Brazil,"Conceicao, Abel",Casa Nova,22,3,1,2017/01/25,2017/01/28,Quartzarenic Neosols of Quaternary period),Udults,Haplic Ferralsols,Sand,>100,3,413,411,,9.6221,-9.62211,-41.35261,0.148973419,0.172456314,0.014376411,0.083362627,0.232106298,0.04474897,0.192795157,0.347718162,0.037917373,0.109046284,0.46678,0.071702012,0.153609863,191,4.7212,1632.3974,26,14.1,81.69,108.7707,34.2,17,17.2,26.6,24.3,27,24.3,535,113,0,96.7323,293,2,160,2,33,18.9,0.2757,0.276,0.7243,0.724
80,Canada,"Fraser, Lauchlan",Lac du Bois,24,1,3,2017/07/01,2017/08/24,Orthic Brown Chernozems,Ustolls,Haplic Kastanozems,Sandy Loam,3.2208,2,717,717,,50.7439,50.74388,-120.4274,0.043045442,0.132480073,0.028991464,0.218836413,0.312681407,0.021945007,0.070183282,0.234328953,0.022738458,0.097036486,0.42421,0.072202922,0.170205611,344,10.4962,734.7061,7,11.4,31.43,898.6137,23.3,-13,36.3,15.6,2.8,17.9,-4.4,355,47,15,30.0474,121,53,119,76,12.7,1.3,0.3349,0.3282,0.6651,0.6718
81,Canada,"Fraser, Lauchlan",Lac du Bois,24,2,2,2017/07/01,2017/08/24,Orthic Brown Chernozems,Xerolls,Haplic Kastanozems,Sandy Loam,3.2208,2,757,754,,50.7415,50.74152,-120.42911,0.044514986,0.12698422,0.026771402,0.210824639,0.256261592,0.023680577,0.092407829,0.221675464,0.021228098,0.095762056,0.383445,0.05740447,0.14970718,218,2.3628,1022.9848,7.4,11,30.57,896.7529,23.6,-12.3,35.9,16.1,3.1,18.3,-3.9,342,45,15,30.3023,116,51,115,75,12.9,1.9,0.3191,0.3117,0.6809,0.6883
82,Canada,"Fraser, Lauchlan",Lac du Bois,24,3,1,2017/07/01,2017/08/24,Orthic Brown Chernozems,Xerolls,Haplic Kastanozems,Sandy Loam,3.2208,2,692,691,,50.7384,50.73844,-120.4322,0.045723141,0.132159183,0.029017147,0.219562095,0.283205837,0.027768173,0.098049438,0.237959239,0.023263383,0.097762049,0.41928,0.064732889,0.154390596,205,10.1565,1428.2634,7.4,11,30.57,896.7529,23.6,-12.3,35.9,16.1,3.1,18.3,-3.9,342,45,15,30.3023,116,51,115,75,12.9,1.9,0.3191,0.3117,0.6809,0.6883
83,Chile,"Fajardo, Alex",Bano nuevo,25,1,3,2017/02/27,2017/03/21,Th-Humic andosol ó Be-Eutric cambrisol?,Udalfs,Haplic Luvisols,Sandy Loam,>1000,1,797,793,,45.2507,-45.25074,-71.43081,0.071119566,0.159906192,0.016465731,0.10297119,0.322855711,0.00416362,0.012896225,0.340630227,0.032192109,0.094507494,0.47517,0.025650282,0.053981273,215,4.5409,91.2131,6.8,8.2,38.54,451.1473,16.6,-4.7,21.3,1.6,12.3,12.3,1.1,592,87,25,45.3789,246,85,85,228,10.9,2.7,0.5186,0.5048,0.4814,0.4952
84,Chile,"Fajardo, Alex",Bano nuevo,25,2,2,2017/02/28,2017/03/21,Th-Humic andosol ó Be-Eutric cambrisol?,Udalfs,Haplic Cambisols,Sandy Loam,>1000,1,821,818,,45.2451,-45.24508,-71.42137,0.059810343,0.140799171,0.020795696,0.147697575,0.285469184,0.01068535,0.037430836,0.269433785,0.029868417,0.110856243,0.37239,0.033260296,0.089315759,205,3.0756,1063.246,6.7,8.2,38.32,452.3801,16.5,-4.9,21.4,1.5,12.2,12.2,1,584,86,24,45.4398,243,84,84,225,10.8,2.6,0.5118,0.4972,0.4882,0.5028
85,Chile,"Fajardo, Alex",Bano nuevo,25,3,1,2017/03/01,2017/03/21,Th-Humic andosol ó Be-Eutric cambrisol?,Orthents,Haplic Cambisols,Sandy Loam,>1000,1,845,845,,45.2394,-45.23937,-71.40499,0.051948823,0.135517018,0.020867295,0.15398284,0.242709418,0.003340252,0.01376235,0.251240781,0.025355253,0.100920133,0.34535,0.044269492,0.128187322,109,2.7907,2479.3117,6.7,8.3,38.31,455.7119,16.6,-5,21.6,1.5,12.2,12.2,0.9,573,85,24,45.9108,240,82,82,222,10.8,2.6,0.4994,0.485,0.5006,0.515
86,Chile,"Van der Brink, Liesbeth",la Campana,26,1,3,2016/11/14,2017/01/01,,Ustox,Haplic Arenosols,Sandy Loam,66.5,3,518,524,,32.9447,-32.94466,-71.08484,0.180411575,0.361074768,0.02060097,0.057054581,0.644609769,0.015709046,0.024369854,0.643949358,0.036169632,0.056168442,0.765705,0.030205027,0.039447342,0,7.3789,563.6056,14.5,13.1,56.01,359.8158,25.7,2.4,23.3,10,18.6,18.9,10,342,92,1,117.0931,241,3,3,241,21,7.9,0.2223,0.223,0.7777,0.777
87,Chile,"Van der Brink, Liesbeth",la Campana,26,2,2,2016/11/16,2017/01/01,,Ustox,Lithic Leptosols,Sandy Loam,37.5,3,567,609,,32.9435,-32.94347,-71.09344,0.168641434,0.433729675,0.041235455,0.095071785,0.679718633,0.003371574,0.004960249,0.590343953,0.056831613,0.096268646,0.75516,0.04870685,0.064498716,65,13.1353,1924.4907,14.2,13,55.9,361.2067,25.5,2.2,23.3,9.8,18.4,18.7,9.8,356,94,1,115.493,248,4,5,248,20.8,7.7,0.2301,0.2312,0.7699,0.7688
88,Chile,"Van der Brink, Liesbeth",la Campana,26,3,1,2016/11/18,2017/01/01,,Ustox,Lithic Leptosols,Sand,49,3,426,426,,32.9324,-32.93238,-71.08622,0.148131927,0.385272154,0.052602809,0.136534156,0.547816416,0.010745818,0.019615729,0.562083053,0.039754536,0.070727156,0.69645,0.046012372,0.066067015,230,1.4424,1933.4426,14.8,13.1,56.13,358.1349,26,2.6,23.4,10.2,18.8,19.1,10.2,332,96,1,118.2435,235,3,3,235,21.3,8.2,0.2196,0.2204,0.7804,0.7796
89,Chile,"Van der Brink, Liesbeth",Quebrada de Talca,27,1,3,2016/11/07,2017/01/01,,Orthents,Haplic Leptosols,Loamy Sand,52.5,2,574,582,,30.0563,-30.05633,-71.08818,0.084327799,0.145735627,0.005986435,0.041077363,0.25478368,0.063140626,0.247820528,0.247973992,0.042782641,0.172528743,0.38584,0.110993093,0.287666113,77,11.9357,145.9333,14,10.1,56.93,282.9538,23,5.2,17.8,10.7,17.4,17.6,10.7,84,28,0,120.0142,65,0,0,65,19.1,8.9,0.0559,0.0559,0.9441,0.9441
90,Chile,"Van der Brink, Liesbeth",Quebrada de Talca,27,2,2,2016/11/08,2017/01/01,,Orthents,Haplic Leptosols,Sandy Loam,22.3,2,599,614,,30.0562,-30.05624,-71.0893,0.08722278,0.154826883,0.003378379,0.021820362,0.280106311,0.070407395,0.251359546,0.247973992,0.042782641,0.172528743,0.38584,0.110993093,0.287666113,93,15.6957,216.6673,14,10.1,56.93,282.9538,23,5.2,17.8,10.7,17.4,17.6,10.7,84,28,0,120.0142,65,0,0,65,19.1,8.9,0.0559,0.0559,0.9441,0.9441
91,Chile,"Van der Brink, Liesbeth",Quebrada de Talca,27,3,1,2016/11/10,2017/01/01,,Argids,Haplic Leptosols,Sandy Loam,22.25,2,622,611,,30.0542,-30.05416,-71.08471,0.069507701,0.141289613,0.005227334,0.036997299,0.26378576,0.06766649,0.256520634,0.228124338,0.038903597,0.17053681,0.352365,0.098818431,0.28044338,284,15.0946,283.5711,14,10.1,56.93,282.9538,23,5.2,17.8,10.7,17.4,17.6,10.7,84,28,0,120.0142,65,0,0,65,19.1,8.9,0.0559,0.0559,0.9441,0.9441
92,Chile,"Van der Brink, Liesbeth",Quebrada de Talca,27,4,0,2016/11/09,2017/01/01,,Orthents,Haplic Leptosols,Loamy Sand,23.75,2,647,655,,30.0539,-30.05385,-71.09536,0.088290546,0.154231041,0.004838953,0.0313747,0.295198997,0.094047281,0.318589431,0.250116808,0.03958075,0.158249062,0.38475,0.106706013,0.277338565,55,6.489,782.7351,13.8,10.1,56.98,280.8628,22.9,5.1,17.8,10.6,17.2,17.4,10.6,86,28,0,116.9644,65,0,0,65,18.9,8.8,0.0573,0.0573,0.9427,0.9427
93,China,Chongfeng Bu,Etuoke,28,1,3,2016/09/24,2016/09/26,CLl - Luvic CALCISOLS,Calcids,Haplic Calcisols,Loamy Sand,5,1,1462,1459,,39.0977,39.09774,107.85181,0.071679675,0.121141248,0.021863314,0.180477865,0.237432728,0.058823984,0.247750107,0.172314486,0.025615116,0.148653297,0.32012,0.079730101,0.249063168,180,1.8543,176.2802,7.2,13.7,30.25,1146.6103,28.6,-16.8,45.4,19,-7.7,20.7,-7.7,294,88,2,104.8474,188,8,179,8,14,0.3,0.192,0.1926,0.808,0.8074
94,China,Chongfeng Bu,Etuoke,28,2,2,2016/09/24,2016/09/26,CLl - Luvic CALCISOLS,Calcids,Haplic Calcisols,Sand,5,2,1449,1448,,39.1005,39.10053,107.84471,0.061828288,0.138104926,0.033259836,0.240830192,0.300212463,0.065475785,0.218098156,0.181497055,0.027714217,0.152697887,0.343155,0.082583205,0.240658609,249,2.5622,600.0643,7.2,13.8,30.3,1145.863,28.6,-16.8,45.4,19,-7.6,20.7,-7.6,289,87,2,105.7173,186,8,177,8,14.1,0.3,0.1882,0.1887,0.8118,0.8113
95,China,Chongfeng Bu,Etuoke,28,3,1,2016/09/25,2016/09/26,CLl - Luvic CALCISOLS,Ustolls,Haplic Calcisols,Loamy Sand,5,2,1454,1450,,39.0988,39.09876,107.84707,0.063190773,0.127895263,0.034064678,0.266348237,0.245047783,0.077696461,0.317066575,0.184067895,0.026820471,0.145709665,0.34935,0.079829071,0.22850743,232,3.0228,855.1967,7.2,13.8,30.27,1145.9305,28.7,-16.8,45.5,19.1,-7.6,20.8,-7.6,292,87,2,103.9935,186,9,177,9,14.1,0.4,0.1901,0.1905,0.8099,0.8095
96,China,Chongfeng Bu,Etuoke,28,4,0,2016/09/26,2016/09/26,CLl - Luvic CALCISOLS,Ustolls,Haplic Arenosols,Sand,5,2,1443,1438,,39.088,39.08804,107.92767,0.069925055,0.148017142,0.059435241,0.401542957,0.307814906,0.13107243,0.425815733,0.187610642,0.034169418,0.182129425,0.337095,0.078376806,0.23250658,52,3.0225,6474.6167,7.3,13.8,30.29,1145.1707,28.7,-16.7,45.4,19.2,-7.5,20.8,-7.5,288,89,1,108.7984,189,6,179,6,14.2,0.5,0.1864,0.1867,0.8136,0.8133
97,China,Chongfeng Bu,Wuxing,29,1,3,2016/09/22,2016/09/27,Salic FLUVISOLS/Salic FLUVISOLS,Ustolls,Haplic Arenosols,Sand,5,1,1286,1287,,38.5668,38.56683,108.88386,0.065189596,0.120385065,0.019218182,0.159639256,0.237502034,0.021271921,0.089565216,0.190604615,0.027878294,0.146262428,0.35707,0.057680774,0.161539121,213,2.2008,226.5197,7.6,14,30.33,1157.8052,29.4,-16.7,46.1,19.7,-7.3,21.3,-7.3,343,95,2,103.1297,221,9,206,9,14.6,0.7,0.2278,0.2279,0.7722,0.7721
98,China,Chongfeng Bu,Wuxing,29,2,2,2016/09/23,2016/09/27,Salic FLUVISOLS/Salic FLUVISOLS,Ustolls,Haplic Arenosols,Sand,5,1,1287,1284,,38.5681,38.56807,108.88418,0.072294108,0.132522323,0.025709586,0.19400193,0.261744529,0.010832293,0.041384983,0.216090119,0.042863675,0.198360183,0.41748,0.067633148,0.162003325,270,1.1861,289.6296,7.6,14,30.33,1157.8052,29.4,-16.7,46.1,19.7,-7.3,21.3,-7.3,343,95,2,103.1297,221,9,206,9,14.6,0.7,0.2278,0.2279,0.7722,0.7721
99,China,Chongfeng Bu,Wuxing,29,3,1,2016/09/23,2016/09/27,Salic FLUVISOLS/Salic FLUVISOLS,Ustolls,Haplic Arenosols,Sandy Loam,5,1,1287,1286,,38.5696,38.56961,108.88408,0.075551771,0.145317787,0.032686807,0.224933281,0.311394364,0.013850589,0.044479255,0.216090119,0.042863675,0.198360183,0.41748,0.067633148,0.162003325,62,4.0067,440.2093,7.6,14,30.33,1157.8052,29.4,-16.7,46.1,19.7,-7.3,21.3,-7.3,343,95,2,103.1297,221,9,206,9,14.6,0.7,0.2278,0.2279,0.7722,0.7721
100,China,Chongfeng Bu,Yuyang,30,1,3,2016/09/19,2016/09/20,Haplic ARENOSOLS,Orthents,Haplic Calcisols,Sand,5,2,1184,1184,,38.5664,38.56636,109.59864,0.059093426,0.126880472,0.00810714,0.063895883,0.213205511,0.015015231,0.070426091,0.139383172,0.020852062,0.149602433,0.21034,0.043221211,0.205482603,180,1.8543,,7.9,14.3,30.13,1196.7427,30,-17.6,47.6,20,-7.8,21.7,-7.8,378,99,2,103.2782,243,9,229,9,15,0.7,0.2517,0.2507,0.7483,0.7493
101,China,Chongfeng Bu,Yuyang,30,2,2,2016/09/19,2016/09/20,Haplic ARENOSOLS,Orthents,Haplic Calcisols,Sand,5,2,1183,1184,,38.5666,38.56655,109.59841,0.05839252,0.126880472,0.00810714,0.063895883,0.213205511,0.015015231,0.070426091,0.139383172,0.020852062,0.149602433,0.21034,0.043221211,0.205482603,281,4.8233,,7.9,14.3,30.13,1196.7427,30,-17.6,47.6,20,-7.8,21.7,-7.8,378,99,2,103.2782,243,9,229,9,15,0.7,0.2517,0.2507,0.7483,0.7493
102,China,Chongfeng Bu,Yuyang,30,3,1,2016/09/18,2016/09/20,Haplic ARENOSOLS,Ustolls,Haplic Calcisols,Sand,5,2,1182,1186,,38.5669,38.56694,109.5961,0.05663432,0.124618862,0.006097241,0.04892711,0.216396679,0.021848647,0.100965724,0.15952167,0.032631115,0.204556001,0.258755,0.063563424,0.245651,308,6.0011,,7.9,14.3,30.07,1197.4432,30,-17.7,47.7,20,-7.9,21.7,-7.9,379,99,2,103.1881,244,9,229,9,15,0.7,0.2523,0.2513,0.7477,0.7487
