"","table_no","p_value","ID","species","nurse_p","nurse_a","bare_p","bare_a"
"1037",1037,0.121521372097114,"149","Phlomoides labiosa",1,74,6,69
"1038",1038,1,"149","Stipa arabica",1,74,1,74
"1039",1039,1,"149","Stachys lavandulifolia",2,73,2,73
"1040",1040,1,"149","Astragalus filicaulis",2,73,1,74
"1041",1041,1,"149","Ephedra  foliata",1,74,0,75
"1042",1042,1,"149","Onobrychis chorassanica",0,75,1,74
"1043",1043,1,"149","Carex stenophylla",9,66,9,66
"1044",1044,1,"149","Ephedra foliata",1,74,1,74
"1045",1045,1,"149","Centaurea virgata",1,74,2,73
"1046",1046,1,"149","Eremodaucus lehmannii",1,74,1,74
"1047",1047,1,"149","Astragalus sp.ver",1,74,0,75
"1048",1048,1,"149","Convolvulus lineatus",0,75,1,74
"1049",1049,1,"149","Poa bulbosa",0,75,1,74
"1050",1050,1,"149","Vicia subvillosa",1,74,0,75
"1051",1051,1,"149","Cousinia sp.",0,75,1,74
"1052",1052,1,"150","Crambe kotschyana",2,73,3,72
"1053",1053,1,"150","Carex stenophylla",0,75,1,74
"1054",1054,1,"150","Alyssum desertorum",0,75,1,74
"1055",1055,0.612293027457368,"150","Galium elegans",3,72,1,74
"1056",1056,2.33172545789963e-13,"150","Artemisia kopetdaghensis",41,34,0,75
"1057",1057,1,"150","Tulipa undulatifolia",1,74,1,74
"1058",1058,0.0494416605603103,"150","Eremodaucus lehmannii",11,64,3,72
"1059",1059,1,"150","Bunium cylindricum",10,65,10,65
"1060",1060,0.36297143233983,"150","Zygophyllum atriplicoides",4,71,1,74
"1061",1061,1,"150","Ephedra foliata",3,72,4,71
"1062",1062,1,"150","Amygdalus spinosissima",1,74,0,75
"1063",1063,1,"150","Torginia latipholia",2,73,1,74
"1064",1064,0.612293027457368,"150","Stachys lavandulifolia",3,72,1,74
"1065",1065,1,"150","Stachys trinervis",2,73,2,73
"1066",1066,1,"150","Allium sp.",1,74,1,74
"1067",1067,1,"150","Noaea macrenata",1,74,1,74
"1068",1068,1,"150","Astragalus brevidens",1,74,2,73
"1069",1069,0.476546211785049,"150","Cousinia microcarpa",0,75,2,73
"1070",1070,1,"150","Haplophyllum acutifolium",0,75,1,74
"1071",1071,1,"150","Convolvulus lineatus",0,75,1,74
"1072",1072,1,"150","Pistacia vera",1,74,0,75
"1073",1073,1,"151","Phillyrea latifolia",1,11,0,12
"1074",1074,0.46018093544712,"151","Rhamnus lycioides",2,10,0,12
"1075",1075,0.000743279868849208,"151","Asparagus aphyllus",9,3,0,12
"1076",1076,0.000194269498897417,"151","Ephedra foeminea",10,2,0,12
"1077",1077,0.583882420770365,"151","Capparis spinosa",3,9,1,11
"1078",1078,0.018422125454099,"151","Pistacia lentiscus",6,6,0,12
"1079",1079,0.217043907756942,"151","Prasium majus",3,9,0,12
"1080",1080,1,"151","Olea europaea",1,11,0,12
"1081",1081,1,"151","Phagnalon rupestre",1,11,0,12
"1082",1082,1,"151","Ballota undulata",1,11,0,12
"1083",1083,0.0581197124058091,"152","Pistacia lentiscus",5,18,0,23
"1084",1084,0.00647012387374385,"152","Rhamnus lycioides",8,15,0,23
"1085",1085,0.00129474685217264,"152","Asparagus aphyllus",10,13,0,23
"1086",1086,0.00647012387374385,"152","Ephedra foeminea",8,15,0,23
"1087",1087,0.00647012387374385,"152","Prasium majus",8,15,0,23
"1088",1088,0.469680618080829,"152","Capparis spinosa",2,21,0,23
"1089",1089,1,"152","Sarcopoterium spinosum",2,21,1,22
"1090",1090,1,"152","Teucrium capitatum",1,22,0,23
"1091",1091,1,"152","Phagnalon rupestre",1,22,0,23
"1092",1092,1,"152","Amygdalus communis",1,22,0,23
"1093",1093,0.121711196166435,"153","Salvia dominica",0,33,4,29
"1094",1094,1,"153","Polygonum equisetiforme",0,33,1,32
"1095",1095,0.016460274023292,"153","Pallenis spinosa",0,33,7,26
"1096",1096,0.472713922735059,"153","Piptatherum miliaceum",0,33,2,31
"1097",1097,0.257866980329642,"153","Ononis natrix",2,31,6,27
"1098",1098,1,"153","Ballota undulata",4,29,4,29
"1099",1099,0.0608076790261675,"153","Asparagus aphyllus",14,19,6,27
"1100",1100,1,"153","Echium judaeum",1,32,0,33
"1101",1101,0.472713922735059,"153","Capparis spinosa",0,33,2,31
"1102",1102,0.016460274023292,"153","Ephedra foeminea",7,26,0,33
"1103",1103,1,"153","Teucrium capitatum",1,32,0,33
"1104",1104,1,"154","Sarcopoterium spinosum",5,9,4,10
"1105",1105,0.000109045385951739,"154","Teucrium capitatum",0,14,11,3
"1106",1106,0.167064276914894,"154","Fumana arabica",1,13,5,9
"1107",1107,1,"154","Hyparrhenia hirta",13,1,12,2
"1108",1108,5.4367306451778e-06,"154","Rhamnus lycioides",14,0,1,13
"1109",1109,0.00243374980798654,"154","Asparagus aphyllus",12,2,3,11
"1110",1110,1,"154","Prasium majus",1,13,1,13
"1111",1111,1,"154","Phagnalon rupestre",10,4,9,5
"1112",1112,1,"154","Phillyrea latifolia",1,13,1,13
"1113",1113,1,"154","Echium judaeum",0,14,1,13
"1114",1114,0.589154465450058,"154","Ephedra foeminea",3,11,1,13
"1115",1115,0.221699993764877,"154","Helichrysum sanguineum",0,14,3,11
"1116",1116,1,"155","Capparis spinosa",1,74,2,73
"1117",1117,0.0201990923207849,"156","Capparis spinosa",0,75,7,68
"1118",1118,0.243443186193133,"157","Capparis spinosa",0,75,3,72
"1119",1119,0.128408188444953,"157","origanum syriacum",4,71,0,75
"1120",1120,0.0201990923207849,"158","Dianthus strictus",7,68,0,75
"1121",1121,1,"158","Capparis spinosa",1,74,1,74
"1122",1122,1,"158","Hypericum triquetrifolium",1,74,0,75
"1123",1123,1,"159","Pituranthos tortuosus",0,76,1,75
"1124",1124,1,"159","Teucrium capitatum",0,76,1,75
"1125",1125,1,"159","Noaea mucronata",0,76,1,75
"1126",1126,0.229766270461138,"160","Noaea mucronata",13,62,7,68
"1127",1127,0.211299547333711,"160","Teucrium capitatum",1,74,5,70
"1128",1128,0.476546211785049,"160","Thymelaea hirsuta",0,75,2,73
"1129",1129,0.741746792899128,"161","Atractylis serratuloides",34,41,31,44
"1130",1130,0.488692672113149,"161","Teucrium capitatum",9,66,13,62
"1131",1131,0.476546211785049,"161","Thymelaea hirsuta",0,75,2,73
"1132",1132,1,"162","Teucrium capitatum",0,75,1,74
"1133",1133,1,"162","Atractylis serratuloides",1,74,1,74
"1134",1134,1,"162","Pituranthos tortuosus",1,74,0,75
"1135",1135,0.000109302684780149,"193","Asparagus cooperi",13,12,0,25
"1136",1136,0.00692751797722652,"193","Lycium bosciifolium",8,17,0,25
"1137",1137,0.47048642205879,"193","Pavonia burchellii",2,23,0,25
"1138",1138,0.0295574515601516,"193","Momordica balsamina",6,19,0,25
"1139",1139,0.00692751797722652,"193","Pergularia daemia",8,17,0,25
"1140",1140,1.78238304084333e-06,"193","Pollichia campestris",17,8,0,25
"1141",1141,1,"193","Ziziphus mucronata",1,24,0,25
"1142",1142,1,"193","Pupalia lappacea",1,24,0,25
"1143",1143,0.233660388894587,"193","Rhynchosia minima",3,22,0,25
"1144",1144,0.602167527748196,"193","Stipagrostis uniplumis",22,3,24,1
"1145",1145,0.761760667487734,"193","Cucumis africanus",9,16,7,18
"1146",1146,0.47048642205879,"193","Grewia flava",2,23,0,25
"1147",1147,1,"193","Lycium hirsutum",1,24,0,25
"1148",1148,1,"193","Acacia erioloba",1,24,1,24
"1149",1149,0.0144684571051176,"193","Tephrosia burchellii",18,7,25,0
"1150",1150,0.256371669949325,"193","Senna italica",9,16,14,11
"1151",1151,0.0338220613717602,"193","Requienia sphaerosperma",4,21,12,13
"1152",1152,0.000340336467904082,"193","Aristida stipitata",2,23,15,10
"1153",1153,0.550453012754493,"193","Aristida congesta",7,18,10,15
"1154",1154,1,"193","Acacia mellifera",2,23,1,24
